book_id,title,genre,publication_year,price,rating,author_id
2703,Book Title 2202,Non-Fiction,1989,43.85,2,9041
2704,Book Title 2203,Fiction,1989,17.6,2,6902
2705,Book Title 2204,Non-Fiction,2000,69.79,2,6538
2706,Book Title 2205,Mystery,1985,62.16,5,1780
2707,Book Title 2206,Fantasy,1989,50.3,2,1312
2708,Book Title 2207,Sci-Fi,1981,30.98,2,4687
2709,Book Title 2208,Mystery,2004,49.88,1,8177
2710,Book Title 2209,Romance,1998,83.91,4,4617
2711,Book Title 2210,Romance,2015,66.44,4,609
2712,Book Title 2211,Romance,2019,29.58,3,2561
2713,Book Title 2212,Sci-Fi,1994,99.82,2,337
2714,Book Title 2213,Sci-Fi,1984,59.19,2,4633
2715,Book Title 2214,Non-Fiction,2013,61.75,3,6842
2716,Book Title 2215,Non-Fiction,2019,23.99,4,4424
2717,Book Title 2216,Romance,2020,56.8,2,5017
2718,Book Title 2217,Fantasy,2020,88.94,4,5000
2719,Book Title 2218,Romance,2000,54.98,5,4443
2720,Book Title 2219,Non-Fiction,1998,6.96,4,5818
2721,Book Title 2220,Romance,1984,69.53,3,8557
2722,Book Title 2221,Non-Fiction,1983,61.02,2,3144
2723,Book Title 2222,Romance,2009,13.79,5,9471
2724,Book Title 2223,Mystery,1991,97.95,1,9720
2725,Book Title 2224,Mystery,2017,58.22,1,5608
2726,Book Title 2225,Sci-Fi,1995,98.98,1,8289
2727,Book Title 2226,Fantasy,1992,17.26,5,557
2728,Book Title 2227,Sci-Fi,1986,52.23,3,6013
2729,Book Title 2228,Biography,2006,77.72,1,1458
2730,Book Title 2229,Non-Fiction,2020,34.81,2,7933
2731,Book Title 2230,Sci-Fi,1997,5.81,5,4143
2732,Book Title 2231,Sci-Fi,2021,40.22,3,3073
2733,Book Title 2232,Fantasy,2018,34.25,3,9840
2734,Book Title 2233,Non-Fiction,1997,90.57,1,6866
2735,Book Title 2234,Fiction,2004,46.16,3,1468
2736,Book Title 2235,Fantasy,2017,45.36,4,6549
2737,Book Title 2236,Non-Fiction,1986,14.01,2,1717
2738,Book Title 2237,Non-Fiction,2016,10.81,1,8521
2739,Book Title 2238,Biography,1998,68.4,2,7802
2740,Book Title 2239,Fantasy,1998,33.81,2,1578
2741,Book Title 2240,Sci-Fi,2021,79.74,1,5469
2742,Book Title 2241,Fiction,2011,12.31,4,6206
2743,Book Title 2242,Sci-Fi,2021,45.16,3,7633
2744,Book Title 2243,Romance,1985,7.28,2,7447
2745,Book Title 2244,Romance,1994,77.72,3,9234
2746,Book Title 2245,Sci-Fi,2020,42.65,2,1160
2747,Book Title 2246,Non-Fiction,1985,90.04,2,3684
2748,Book Title 2247,Non-Fiction,1980,6.16,1,9936
2749,Book Title 2248,Non-Fiction,2021,52.45,1,5909
2750,Book Title 2249,Fiction,2006,38.85,3,752
2751,Book Title 2250,Romance,1983,98.09,5,8568
2752,Book Title 2251,Romance,2013,52.85,5,4277
2753,Book Title 2252,Non-Fiction,1984,62.06,4,5119
2754,Book Title 2253,Fiction,2004,6.05,5,5250
2755,Book Title 2254,Mystery,1991,53.21,1,5156
2756,Book Title 2255,Fiction,1990,10.94,4,1546
2757,Book Title 2256,Fiction,1987,32.46,5,1104
2758,Book Title 2257,Fiction,2006,47.14,1,6151
2759,Book Title 2258,Mystery,1984,87.47,2,481
2760,Book Title 2259,Mystery,2007,42.19,5,9189
2761,Book Title 2260,Biography,1998,84.67,2,3296
2762,Book Title 2261,Sci-Fi,2009,79.44,1,1960
2763,Book Title 2262,Non-Fiction,1997,57.19,2,2531
2764,Book Title 2263,Sci-Fi,2010,35.1,3,1985
2765,Book Title 2264,Fantasy,2008,52.88,4,2676
2766,Book Title 2265,Mystery,1993,26.29,3,7798
2767,Book Title 2266,Romance,2022,5.03,4,822
2768,Book Title 2267,Romance,2009,50.6,1,753
2769,Book Title 2268,Mystery,1999,60.84,5,8310
2770,Book Title 2269,Mystery,2015,78.96,2,2101
2771,Book Title 2270,Fantasy,2014,37.58,3,7865
2772,Book Title 2271,Sci-Fi,1996,82.65,3,3540
2773,Book Title 2272,Biography,1986,79.59,4,1825
2774,Book Title 2273,Fantasy,2005,42.35,2,5958
2775,Book Title 2274,Non-Fiction,1993,70.84,5,1129
2776,Book Title 2275,Sci-Fi,1986,71.64,2,3190
2777,Book Title 2276,Sci-Fi,1984,98.4,2,3798
2778,Book Title 2277,Non-Fiction,1982,34.39,5,1775
2779,Book Title 2278,Non-Fiction,2000,36.99,3,8184
2780,Book Title 2279,Romance,2022,29.9,4,9463
2781,Book Title 2280,Mystery,1983,57.09,4,5026
2782,Book Title 2281,Romance,1982,22.67,3,8762
2783,Book Title 2282,Non-Fiction,2020,69.07,1,4679
2784,Book Title 2283,Fantasy,2001,49.14,4,5985
2785,Book Title 2284,Sci-Fi,1988,24.1,2,4886
2786,Book Title 2285,Romance,2000,48.89,3,6748
2787,Book Title 2286,Biography,1983,25.3,4,6499
2788,Book Title 2287,Sci-Fi,2008,9.78,5,513
2789,Book Title 2288,Biography,1986,35.91,5,765
2790,Book Title 2289,Fiction,1991,65.56,2,6479
2791,Book Title 2290,Fiction,2014,66.14,2,6976
2792,Book Title 2291,Fantasy,1983,65.29,4,5002
2793,Book Title 2292,Biography,1998,34.37,3,9236
2794,Book Title 2293,Fiction,1993,50.81,2,2271
2795,Book Title 2294,Romance,2006,83.58,5,2598
2796,Book Title 2295,Fantasy,1984,79.95,3,8705
2797,Book Title 2296,Non-Fiction,1999,56.4,5,8725
2798,Book Title 2297,Romance,1998,57.65,5,7743
2799,Book Title 2298,Mystery,2005,19.52,5,4004
2800,Book Title 2299,Non-Fiction,2002,11.28,2,9003
2801,Book Title 2300,Non-Fiction,2019,48.05,5,4882
2802,Book Title 2301,Non-Fiction,1990,42.1,1,1653
2803,Book Title 2302,Fiction,1987,22.67,2,2533
2804,Book Title 2303,Biography,1990,74.49,4,712
2805,Book Title 2304,Biography,2007,91.65,5,4484
2806,Book Title 2305,Non-Fiction,1983,39.0,5,5673
2807,Book Title 2306,Biography,1987,48.05,3,4161
2808,Book Title 2307,Sci-Fi,2004,67.9,2,891
2809,Book Title 2308,Fiction,2023,89.56,3,9623
2810,Book Title 2309,Fantasy,2018,67.31,5,7712
2811,Book Title 2310,Fiction,1982,39.18,1,987
2812,Book Title 2311,Non-Fiction,1986,25.35,1,2333
2813,Book Title 2312,Mystery,2007,46.18,3,1135
2814,Book Title 2313,Biography,1995,27.71,4,2122
2815,Book Title 2314,Non-Fiction,1980,56.21,3,9086
2816,Book Title 2315,Biography,2019,30.91,1,525
2817,Book Title 2316,Fantasy,2005,97.27,1,5718
2818,Book Title 2317,Romance,2010,92.08,5,6466
2819,Book Title 2318,Fantasy,2011,12.27,1,6435
2820,Book Title 2319,Sci-Fi,2000,92.83,2,8902
2821,Book Title 2320,Romance,2022,80.94,5,3862
2822,Book Title 2321,Mystery,2009,89.78,1,8651
2823,Book Title 2322,Fantasy,1985,84.66,3,4163
2824,Book Title 2323,Fantasy,1998,31.27,5,1631
2825,Book Title 2324,Fantasy,1983,19.65,3,8490
2826,Book Title 2325,Fantasy,1982,63.47,4,4563
2827,Book Title 2326,Fiction,2010,63.91,5,8188
2828,Book Title 2327,Non-Fiction,2004,7.35,2,2448
2829,Book Title 2328,Sci-Fi,1986,76.36,3,4899
2830,Book Title 2329,Sci-Fi,1984,24.99,3,3174
2831,Book Title 2330,Sci-Fi,1984,13.37,2,688
2832,Book Title 2331,Sci-Fi,1988,28.29,1,6791
2833,Book Title 2332,Fiction,1995,50.8,1,6566
2834,Book Title 2333,Mystery,2017,30.43,5,4134
2835,Book Title 2334,Non-Fiction,1999,20.43,3,1265
2836,Book Title 2335,Fiction,1980,49.72,3,8645
2837,Book Title 2336,Fiction,1993,16.63,3,8712
2838,Book Title 2337,Sci-Fi,1991,62.06,3,9868
2839,Book Title 2338,Non-Fiction,1997,31.73,4,8412
2840,Book Title 2339,Fiction,2008,39.7,1,6139
2841,Book Title 2340,Non-Fiction,2022,87.08,3,3347
2842,Book Title 2341,Fantasy,1984,80.49,4,5868
2843,Book Title 2342,Fiction,2003,69.79,1,9822
2844,Book Title 2343,Non-Fiction,2016,25.31,4,4286
2845,Book Title 2344,Sci-Fi,2003,30.77,2,5995
2846,Book Title 2345,Fiction,1994,69.85,4,2963
2847,Book Title 2346,Fantasy,2023,48.56,5,476
2848,Book Title 2347,Fiction,2003,62.39,5,5995
2849,Book Title 2348,Non-Fiction,2022,80.89,2,7205
2850,Book Title 2349,Mystery,2007,48.66,2,3050
2851,Book Title 2350,Fiction,2020,73.54,5,5780
2852,Book Title 2351,Fantasy,2021,28.05,4,436
2853,Book Title 2352,Fiction,2017,16.67,3,7738
2854,Book Title 2353,Biography,2012,96.2,3,2831
2855,Book Title 2354,Romance,2006,19.27,2,4293
2856,Book Title 2355,Sci-Fi,1985,25.59,2,7768
2857,Book Title 2356,Romance,2018,30.07,1,6544
2858,Book Title 2357,Non-Fiction,2003,85.62,1,4091
2859,Book Title 2358,Fiction,2014,59.0,5,6888
2860,Book Title 2359,Romance,1994,68.46,1,6152
2861,Book Title 2360,Romance,1993,22.12,1,6305
2862,Book Title 2361,Fantasy,2023,87.01,5,9833
2863,Book Title 2362,Fantasy,1982,74.39,3,1555
2864,Book Title 2363,Non-Fiction,2015,10.3,5,3783
2865,Book Title 2364,Sci-Fi,2004,97.85,5,8273
2866,Book Title 2365,Romance,1995,56.88,1,723
2867,Book Title 2366,Fantasy,2001,73.79,1,5821
2868,Book Title 2367,Biography,1981,98.42,2,5657
2869,Book Title 2368,Fiction,1980,24.7,4,9117
2870,Book Title 2369,Sci-Fi,2002,18.6,5,8058
2871,Book Title 2370,Biography,2006,75.04,1,3324
2872,Book Title 2371,Fantasy,2004,65.36,3,6502
2873,Book Title 2372,Biography,1998,19.73,4,8481
2874,Book Title 2373,Fiction,1992,19.74,3,4028
2875,Book Title 2374,Biography,2007,64.09,2,9135
2876,Book Title 2375,Fantasy,2009,67.24,3,1492
2877,Book Title 2376,Fiction,1995,46.04,5,500
2878,Book Title 2377,Fiction,2016,94.67,5,6310
2879,Book Title 2378,Romance,1996,74.44,3,8402
2880,Book Title 2379,Biography,2014,58.85,4,403
2881,Book Title 2380,Non-Fiction,1995,82.33,1,6620
2882,Book Title 2381,Sci-Fi,2010,76.75,2,2623
2883,Book Title 2382,Fantasy,1988,45.8,5,5314
2884,Book Title 2383,Non-Fiction,2017,5.4,5,152
2885,Book Title 2384,Fantasy,1998,93.25,2,2471
2886,Book Title 2385,Non-Fiction,2020,33.79,2,7215
2887,Book Title 2386,Biography,1988,79.98,3,6814
2888,Book Title 2387,Fantasy,1988,16.74,5,1324
2889,Book Title 2388,Biography,2007,59.56,3,543
2890,Book Title 2389,Fantasy,1983,45.51,5,7604
2891,Book Title 2390,Fantasy,1990,21.42,1,7306
2892,Book Title 2391,Romance,1982,72.41,2,6901
2893,Book Title 2392,Biography,1984,72.72,2,1379
2894,Book Title 2393,Biography,1984,30.68,1,8941
2895,Book Title 2394,Mystery,2011,85.85,1,239
2896,Book Title 2395,Sci-Fi,1997,53.08,5,8318
2897,Book Title 2396,Fantasy,1995,40.03,1,1883
2898,Book Title 2397,Sci-Fi,2021,49.73,1,7868
2899,Book Title 2398,Sci-Fi,2018,25.88,5,2733
2900,Book Title 2399,Sci-Fi,1982,37.18,5,6716
2901,Book Title 2400,Sci-Fi,2006,80.07,4,6790
2902,Book Title 2401,Fiction,2022,42.55,5,1459
2903,Book Title 2402,Fantasy,1998,26.67,1,6296
2904,Book Title 2403,Fiction,2004,87.0,2,8296
2905,Book Title 2404,Romance,1984,88.52,3,5501
2906,Book Title 2405,Romance,1982,30.05,4,87
2907,Book Title 2406,Sci-Fi,2004,84.64,3,8246
2908,Book Title 2407,Fiction,2015,8.61,4,812
2909,Book Title 2408,Fantasy,2020,65.83,5,2675
2910,Book Title 2409,Fiction,2003,69.98,4,5270
2911,Book Title 2410,Biography,1984,99.94,5,7112
2912,Book Title 2411,Fiction,1980,28.37,4,8908
2913,Book Title 2412,Mystery,1995,71.34,5,8998
2914,Book Title 2413,Romance,2017,81.48,2,3865
2915,Book Title 2414,Biography,2022,26.69,4,8875
2916,Book Title 2415,Fiction,1986,5.66,3,7411
2917,Book Title 2416,Biography,2018,98.18,2,334
2918,Book Title 2417,Sci-Fi,2018,11.48,2,6042
2919,Book Title 2418,Fiction,1982,60.67,3,6605
2920,Book Title 2419,Biography,2009,29.26,1,8419
2921,Book Title 2420,Biography,2013,91.19,3,5550
2922,Book Title 2421,Fiction,1990,66.68,5,7619
2923,Book Title 2422,Sci-Fi,1990,84.41,1,9013
2924,Book Title 2423,Non-Fiction,1984,11.13,1,6040
2925,Book Title 2424,Fiction,1987,12.95,4,9714
2926,Book Title 2425,Fiction,1988,9.33,5,3159
2927,Book Title 2426,Sci-Fi,2013,9.23,2,6392
2928,Book Title 2427,Sci-Fi,1994,74.21,2,3234
2929,Book Title 2428,Fantasy,2020,62.58,1,6379
2930,Book Title 2429,Romance,2014,63.94,4,2786
2931,Book Title 2430,Non-Fiction,1992,14.22,3,6447
2932,Book Title 2431,Fantasy,1989,52.0,5,833
2933,Book Title 2432,Biography,2015,93.41,5,3641
2934,Book Title 2433,Fantasy,1989,89.07,3,2368
2935,Book Title 2434,Biography,2017,92.57,2,5411
2936,Book Title 2435,Fiction,2003,82.16,2,9314
2937,Book Title 2436,Romance,2022,75.25,4,6675
2938,Book Title 2437,Fiction,2023,78.15,1,2442
2939,Book Title 2438,Biography,1989,67.64,1,7954
2940,Book Title 2439,Biography,1995,76.85,2,9693
2941,Book Title 2440,Fantasy,2013,44.21,5,4849
2942,Book Title 2441,Romance,2022,39.13,5,4620
2943,Book Title 2442,Fiction,2017,8.15,3,5344
2944,Book Title 2443,Sci-Fi,2014,89.27,2,2202
2945,Book Title 2444,Sci-Fi,2012,31.59,1,9933
2946,Book Title 2445,Biography,2021,48.55,3,3666
2947,Book Title 2446,Fiction,2018,47.54,4,8899
2948,Book Title 2447,Fiction,1988,52.15,3,7121
2949,Book Title 2448,Non-Fiction,2012,47.65,1,2624
2950,Book Title 2449,Romance,2002,25.95,3,394
2951,Book Title 2450,Fiction,2013,83.67,3,1767
2952,Book Title 2451,Biography,2023,6.72,3,7441
2953,Book Title 2452,Fantasy,1994,27.1,3,8158
2954,Book Title 2453,Sci-Fi,2001,11.76,3,4111
2955,Book Title 2454,Non-Fiction,2004,5.34,1,8751
2956,Book Title 2455,Fantasy,1994,6.32,1,2149
2957,Book Title 2456,Romance,1992,13.58,4,5332
2958,Book Title 2457,Mystery,1985,36.3,4,3929
2959,Book Title 2458,Non-Fiction,1996,32.27,2,5131
2960,Book Title 2459,Mystery,2010,94.54,1,7126
2961,Book Title 2460,Fantasy,2002,69.78,1,3008
2962,Book Title 2461,Fiction,2010,77.99,5,7388
2963,Book Title 2462,Fiction,1998,61.27,5,8714
2964,Book Title 2463,Fantasy,2018,94.09,3,686
2965,Book Title 2464,Sci-Fi,2017,55.6,4,4
2966,Book Title 2465,Biography,1991,12.91,3,686
2967,Book Title 2466,Sci-Fi,2001,10.56,2,4268
2968,Book Title 2467,Non-Fiction,2014,48.96,4,4929
2969,Book Title 2468,Sci-Fi,2020,36.43,5,8037
2970,Book Title 2469,Non-Fiction,1980,9.27,3,4134
2971,Book Title 2470,Fiction,1991,6.54,3,9136
2972,Book Title 2471,Biography,1984,83.43,2,4440
2973,Book Title 2472,Biography,2021,61.15,1,3988
2974,Book Title 2473,Fantasy,2005,51.59,4,2859
2975,Book Title 2474,Mystery,2011,86.13,3,6904
2976,Book Title 2475,Romance,2015,22.46,2,624
2977,Book Title 2476,Romance,2015,50.45,2,2210
2978,Book Title 2477,Fantasy,1986,68.05,4,5018
2979,Book Title 2478,Fantasy,1984,43.15,3,8133
2980,Book Title 2479,Mystery,1996,56.09,5,9058
2981,Book Title 2480,Romance,1991,28.54,3,1098
2982,Book Title 2481,Fiction,1986,11.97,4,6635
2983,Book Title 2482,Fantasy,1986,88.92,1,167
2984,Book Title 2483,Non-Fiction,2018,13.74,4,1490
2985,Book Title 2484,Biography,1992,71.13,3,1020
2986,Book Title 2485,Romance,1993,50.15,1,4081
2987,Book Title 2486,Fiction,2011,82.48,2,7537
2988,Book Title 2487,Sci-Fi,1997,19.76,5,8161
2989,Book Title 2488,Sci-Fi,1984,44.5,3,4723
2990,Book Title 2489,Non-Fiction,2021,5.45,4,5274
2991,Book Title 2490,Mystery,2014,5.77,5,4924
2992,Book Title 2491,Non-Fiction,2007,8.5,5,5699
2993,Book Title 2492,Mystery,2003,43.74,5,2288
2994,Book Title 2493,Non-Fiction,2017,30.25,1,3522
2995,Book Title 2494,Mystery,1981,18.77,3,2231
2996,Book Title 2495,Sci-Fi,2023,75.56,5,7976
2997,Book Title 2496,Romance,2013,40.93,3,6555
2998,Book Title 2497,Sci-Fi,2000,71.69,2,5504
2999,Book Title 2498,Romance,1993,9.85,2,7386
3000,Book Title 2499,Fiction,2021,81.53,2,1970
3001,Book Title 2500,Mystery,1996,73.77,2,1324
3002,Book Title 2501,Romance,2001,20.68,5,9134
3003,Book Title 2502,Fiction,2013,64.34,2,8771
3004,Book Title 2503,Sci-Fi,1996,54.4,1,847
3005,Book Title 2504,Fiction,1994,59.66,3,4164
3006,Book Title 2505,Fiction,2016,37.97,3,2859
3007,Book Title 2506,Sci-Fi,1983,9.03,2,8463
3008,Book Title 2507,Sci-Fi,1983,25.44,1,6596
3009,Book Title 2508,Romance,2006,72.58,1,2990
3010,Book Title 2509,Fiction,2010,90.16,4,6036
3011,Book Title 2510,Fantasy,2008,49.21,3,2390
3012,Book Title 2511,Romance,1997,93.86,3,4080
3013,Book Title 2512,Fiction,1987,59.6,4,6621
3014,Book Title 2513,Fantasy,2023,42.85,1,1227
3015,Book Title 2514,Sci-Fi,1983,16.71,5,9347
3016,Book Title 2515,Biography,1994,32.03,3,5248
3017,Book Title 2516,Biography,1999,57.32,5,4214
3018,Book Title 2517,Fiction,2019,19.39,5,2763
3019,Book Title 2518,Biography,2005,87.0,1,8966
3020,Book Title 2519,Biography,2008,14.75,5,3255
3021,Book Title 2520,Fiction,1987,65.97,2,3110
3022,Book Title 2521,Sci-Fi,1989,73.1,1,4538
3023,Book Title 2522,Non-Fiction,2015,96.41,3,2851
3024,Book Title 2523,Biography,1985,22.47,2,7322
3025,Book Title 2524,Romance,1988,61.39,3,8277
3026,Book Title 2525,Non-Fiction,2020,42.1,2,3642
3027,Book Title 2526,Sci-Fi,2019,78.62,2,9028
3028,Book Title 2527,Romance,1990,37.53,4,607
3029,Book Title 2528,Mystery,2004,28.76,2,1745
3030,Book Title 2529,Sci-Fi,1990,15.62,2,6938
3031,Book Title 2530,Romance,1985,91.12,1,8024
3032,Book Title 2531,Mystery,1985,47.95,5,1013
3033,Book Title 2532,Sci-Fi,2002,40.59,1,4898
3034,Book Title 2533,Romance,2006,55.06,1,2004
3035,Book Title 2534,Sci-Fi,1983,19.98,2,6666
3036,Book Title 2535,Non-Fiction,1982,75.38,2,6284
3037,Book Title 2536,Non-Fiction,2002,51.48,2,8240
3038,Book Title 2537,Mystery,2022,90.18,3,4327
3039,Book Title 2538,Mystery,2009,94.21,4,5828
3040,Book Title 2539,Romance,1999,97.0,4,48
3041,Book Title 2540,Non-Fiction,1995,37.53,4,5793
3042,Book Title 2541,Fiction,2008,33.34,1,4548
3043,Book Title 2542,Fantasy,2006,60.33,3,636
3044,Book Title 2543,Romance,1985,77.54,2,5064
3045,Book Title 2544,Sci-Fi,2018,22.99,3,1902
3046,Book Title 2545,Fiction,2011,38.45,4,6802
3047,Book Title 2546,Non-Fiction,1997,25.13,5,319
3048,Book Title 2547,Biography,2018,24.01,4,343
3049,Book Title 2548,Sci-Fi,1991,58.34,1,9545
3050,Book Title 2549,Biography,2004,92.85,3,1531
3051,Book Title 2550,Fiction,1999,32.05,1,5533
3052,Book Title 2551,Fiction,1984,88.01,4,7694
3053,Book Title 2552,Mystery,1981,22.84,4,786
3054,Book Title 2553,Non-Fiction,2000,72.55,3,1415
3055,Book Title 2554,Non-Fiction,2005,52.24,2,2033
3056,Book Title 2555,Sci-Fi,2011,25.01,1,4559
3057,Book Title 2556,Romance,2009,71.5,1,9297
3058,Book Title 2557,Biography,2022,86.62,1,7045
3059,Book Title 2558,Non-Fiction,1994,91.85,2,1114
3060,Book Title 2559,Biography,1998,91.34,4,8233
3061,Book Title 2560,Fantasy,2019,39.19,5,4173
3062,Book Title 2561,Mystery,2001,72.51,3,2698
3063,Book Title 2562,Mystery,2016,59.37,2,1173
3064,Book Title 2563,Fantasy,2003,47.09,4,8966
3065,Book Title 2564,Sci-Fi,2001,15.02,3,4149
3066,Book Title 2565,Non-Fiction,2023,55.82,4,3295
3067,Book Title 2566,Fiction,1990,84.92,5,5528
3068,Book Title 2567,Sci-Fi,1985,72.68,3,7484
3069,Book Title 2568,Mystery,2009,92.66,1,3377
3070,Book Title 2569,Sci-Fi,2020,17.54,1,1316
3071,Book Title 2570,Sci-Fi,2001,39.47,4,6498
3072,Book Title 2571,Mystery,2023,41.84,5,2456
3073,Book Title 2572,Fantasy,2023,72.71,2,3331
3074,Book Title 2573,Fiction,1983,96.29,2,3275
3075,Book Title 2574,Biography,1987,51.47,4,3686
3076,Book Title 2575,Fiction,2000,5.67,4,3851
3077,Book Title 2576,Mystery,1998,24.82,2,9323
3078,Book Title 2577,Romance,2010,36.86,4,352
3079,Book Title 2578,Fiction,1995,31.07,4,7433
3080,Book Title 2579,Fiction,2017,12.42,3,8722
3081,Book Title 2580,Romance,2006,96.12,2,9539
3082,Book Title 2581,Fiction,2018,63.94,2,6648
3083,Book Title 2582,Mystery,2023,99.87,4,5070
3084,Book Title 2583,Non-Fiction,2002,58.2,4,3996
3085,Book Title 2584,Romance,1991,58.73,2,4563
3086,Book Title 2585,Mystery,2020,99.07,5,5263
3087,Book Title 2586,Biography,2019,68.28,3,5515
3088,Book Title 2587,Romance,2005,75.33,4,5249
3089,Book Title 2588,Fantasy,1987,46.68,2,6344
3090,Book Title 2589,Fantasy,1982,61.85,4,5366
3091,Book Title 2590,Sci-Fi,2013,62.28,4,9809
3092,Book Title 2591,Sci-Fi,1991,86.22,3,1761
3093,Book Title 2592,Fantasy,2017,35.24,5,8940
3094,Book Title 2593,Biography,2015,53.83,5,1952
3095,Book Title 2594,Sci-Fi,2016,38.85,1,8135
3096,Book Title 2595,Biography,2019,46.67,2,8165
3097,Book Title 2596,Fantasy,1981,85.21,4,4850
3098,Book Title 2597,Sci-Fi,1991,35.45,1,804
3099,Book Title 2598,Mystery,1999,84.05,4,9513
3100,Book Title 2599,Fiction,2017,49.51,1,8365
3101,Book Title 2600,Mystery,2016,29.22,4,1865
3102,Book Title 2601,Mystery,1992,10.5,2,1438
3103,Book Title 2602,Sci-Fi,2014,18.0,3,6851
3104,Book Title 2603,Non-Fiction,2005,84.91,1,4591
3105,Book Title 2604,Biography,1985,61.39,3,5367
3106,Book Title 2605,Mystery,1988,17.02,3,3105
3107,Book Title 2606,Fiction,1987,41.44,4,4000
3108,Book Title 2607,Sci-Fi,2006,30.78,3,7494
3109,Book Title 2608,Mystery,1982,47.97,2,4250
3110,Book Title 2609,Romance,2007,67.33,3,5994
3111,Book Title 2610,Romance,2002,85.83,4,2792
3112,Book Title 2611,Fiction,2014,91.84,5,9515
3113,Book Title 2612,Mystery,2014,87.46,1,5383
3114,Book Title 2613,Sci-Fi,2004,9.37,3,5840
3115,Book Title 2614,Romance,1999,87.31,1,2243
3116,Book Title 2615,Romance,2014,96.55,5,4502
3117,Book Title 2616,Biography,2015,85.58,3,2927
3118,Book Title 2617,Romance,2012,65.53,1,303
3119,Book Title 2618,Mystery,1996,21.81,3,5423
3120,Book Title 2619,Fantasy,2018,48.91,3,7477
3121,Book Title 2620,Biography,2010,68.36,1,7175
3122,Book Title 2621,Fiction,2008,47.4,4,1700
3123,Book Title 2622,Mystery,2008,52.59,4,7123
3124,Book Title 2623,Romance,1991,60.37,2,7260
3125,Book Title 2624,Mystery,2022,80.93,4,5486
3126,Book Title 2625,Fiction,1995,65.85,1,5048
3127,Book Title 2626,Sci-Fi,2020,55.03,1,5586
3128,Book Title 2627,Romance,2010,84.33,3,6784
3129,Book Title 2628,Non-Fiction,2012,31.3,1,9183
3130,Book Title 2629,Fantasy,1998,96.23,1,4746
3131,Book Title 2630,Mystery,2013,73.12,5,3011
3132,Book Title 2631,Non-Fiction,2019,24.19,3,4915
3133,Book Title 2632,Fiction,2001,48.14,1,1397
3134,Book Title 2633,Romance,2020,25.19,3,1103
3135,Book Title 2634,Sci-Fi,1983,60.34,5,3066
3136,Book Title 2635,Biography,1984,59.74,3,390
3137,Book Title 2636,Biography,1996,66.88,1,9703
3138,Book Title 2637,Fantasy,1988,30.28,4,5297
3139,Book Title 2638,Biography,2006,49.82,5,7352
3140,Book Title 2639,Sci-Fi,1992,19.84,2,4063
3141,Book Title 2640,Fiction,1999,45.9,4,7888
3142,Book Title 2641,Fantasy,1998,88.74,4,2875
3143,Book Title 2642,Non-Fiction,1992,47.08,4,1759
3144,Book Title 2643,Biography,2008,5.11,4,3511
3145,Book Title 2644,Non-Fiction,1993,64.95,3,896
3146,Book Title 2645,Sci-Fi,1997,14.29,5,6582
