order_id,customer_id,book_id,quantity,order_date
20791,2876,3183,4,2024-08-30
20792,1705,9099,3,2024-01-04
20793,3056,9881,3,2024-07-24
20794,5464,4156,2,2024-01-30
20795,1457,7900,1,2024-11-11
20796,1549,5629,3,2024-06-09
20797,2836,6793,1,2024-04-16
20798,3423,6948,5,2024-01-21
20799,1295,9345,2,2024-08-22
20800,5621,6535,1,2024-07-28
20801,5164,9856,2,2024-07-29
20802,7482,8355,4,2024-03-13
20803,8433,7686,1,2024-03-07
20804,3770,8779,4,2024-02-24
20805,415,1993,2,2024-07-28
20806,825,714,1,2024-09-18
20807,6652,4647,3,2024-09-10
20808,3747,597,3,2024-06-25
20809,582,4563,1,2024-03-27
20810,6862,2772,2,2024-02-29
20811,3766,8386,3,2024-01-11
20812,3478,7038,4,2024-03-26
20813,3681,7742,1,2024-02-04
20814,320,571,3,2024-02-15
20815,4793,5803,4,2024-03-24
20816,9381,8082,2,2024-06-11
20817,5362,9971,4,2024-04-11
20818,6457,998,1,2024-01-22
20819,7485,4215,2,2024-07-06
20820,8954,7454,1,2024-02-23
20821,6796,9060,1,2024-11-18
20822,8925,6448,1,2024-07-20
20823,6949,2396,4,2024-08-01
20824,272,5739,2,2024-03-28
20825,7041,5292,5,2024-08-02
20826,1178,5195,1,2024-03-14
20827,7743,3396,3,2024-10-12
20828,6686,5597,5,2024-07-27
20829,6345,9352,2,2024-11-09
20830,9316,3348,4,2024-03-13
20831,3965,6303,3,2024-08-01
20832,834,1776,5,2024-05-13
20833,8174,5954,3,2024-07-15
20834,792,9778,5,2024-07-16
20835,8152,494,4,2024-09-18
20836,6395,645,4,2024-07-10
20837,764,5995,2,2024-06-11
20838,2925,9314,1,2024-05-15
20839,267,4301,2,2024-02-16
20840,6645,248,1,2024-03-29
20841,6632,332,4,2024-09-10
20842,9010,9903,2,2024-05-07
20843,4750,8748,1,2024-11-06
20844,2552,7764,2,2024-04-23
20845,6400,6014,3,2024-04-14
20846,8208,7614,5,2024-11-13
20847,8198,5509,2,2024-06-15
20848,8267,8980,5,2024-03-09
20849,4924,3973,2,2024-01-31
20850,8029,3895,3,2024-03-08
20851,4441,3523,3,2024-09-29
20852,1123,610,2,2024-09-11
20853,4441,9677,2,2024-06-04
20854,5838,824,5,2024-09-14
20855,1694,3914,5,2024-04-29
20856,195,2776,4,2024-03-29
20857,8151,2090,4,2024-06-23
20858,7614,5066,5,2024-02-22
20859,6667,8916,2,2024-02-20
20860,5007,3221,4,2024-01-16
20861,6444,6256,1,2024-07-31
20862,6830,7123,4,2024-04-15
20863,5839,7056,2,2024-02-16
20864,8947,3791,3,2024-10-09
20865,22,8156,2,2024-06-14
20866,2573,7150,5,2024-10-03
20867,4519,6166,5,2024-04-03
20868,5507,4215,2,2024-04-13
20869,5571,3342,1,2024-10-03
20870,7313,3397,3,2024-05-02
20871,2728,8748,5,2024-08-07
20872,7881,575,2,2024-04-09
20873,2231,5440,1,2024-07-10
20874,7445,2775,1,2024-08-19
20875,6019,3985,3,2024-11-18
20876,7196,6833,5,2024-01-29
20877,1619,8386,2,2024-02-27
20878,8848,1644,5,2024-02-17
20879,450,6197,1,2024-08-18
20880,6150,8714,4,2024-08-28
20881,3519,5075,1,2024-10-25
20882,2248,2510,4,2024-03-09
20883,9209,4140,4,2024-07-03
20884,1714,2993,2,2024-09-11
20885,9349,7865,5,2024-05-29
20886,2400,1636,4,2024-07-25
20887,2879,5439,4,2024-06-10
20888,4307,2914,1,2024-02-08
20889,6915,2311,1,2024-08-03
20890,3417,112,3,2024-07-17
20891,6030,4430,3,2024-01-08
20892,9929,7941,3,2024-05-31
20893,5712,7898,3,2024-01-12
20894,3842,5600,4,2024-02-11
20895,9037,7092,3,2024-05-17
20896,8916,6415,3,2024-03-14
20897,6098,897,1,2024-04-20
20898,6509,1063,5,2024-05-04
20899,7193,5936,4,2024-07-22
20900,8533,8548,5,2024-08-02
20901,4046,7971,4,2024-01-26
20902,3182,221,4,2024-09-10
20903,2501,556,1,2024-01-11
20904,9847,3037,3,2024-07-28
20905,8901,5886,3,2024-10-24
20906,2074,6897,3,2024-11-04
20907,7248,8590,4,2024-02-23
20908,2583,9446,3,2024-03-09
20909,1798,9395,4,2024-11-09
20910,1640,2162,1,2024-09-15
20911,8637,9754,1,2024-05-04
20912,3242,3671,4,2024-09-02
20913,8418,2959,3,2024-10-17
20914,1137,2899,4,2024-11-10
20915,1240,3853,4,2024-09-22
20916,4265,1678,5,2024-06-11
20917,4710,6260,4,2024-02-08
20918,3585,5818,5,2024-06-17
20919,1187,5976,4,2024-09-05
20920,546,6959,4,2024-04-07
20921,5364,4891,1,2024-02-21
20922,2866,4739,5,2024-02-14
20923,6712,5857,2,2024-02-16
20924,3926,5884,2,2024-10-15
20925,4909,3830,2,2024-04-15
20926,4076,4923,1,2024-07-31
20927,4079,3739,4,2024-07-13
20928,3466,4653,4,2024-02-06
20929,7683,2211,1,2024-09-18
20930,1179,9203,1,2024-11-14
20931,2792,7310,3,2024-04-23
20932,6304,6581,2,2024-05-21
20933,3499,2227,5,2024-05-15
20934,1113,594,2,2024-04-11
20935,528,5222,1,2024-08-20
20936,5417,8152,3,2024-10-27
20937,3338,1745,5,2024-02-25
20938,4407,2419,4,2024-07-10
20939,4128,5987,2,2024-09-11
20940,9803,934,5,2024-06-15
20941,8325,6846,2,2024-09-27
20942,7423,5565,3,2024-04-17
20943,5888,5895,1,2024-11-12
20944,428,3852,1,2024-06-29
20945,7957,8645,1,2024-10-06
20946,767,2079,2,2024-08-20
20947,176,2920,4,2024-03-11
20948,5414,7089,2,2024-08-27
20949,5667,9218,1,2024-09-11
20950,6245,4942,4,2024-09-09
20951,929,136,2,2024-10-26
20952,1040,1729,4,2024-07-04
20953,110,2501,3,2024-08-21
20954,5659,9527,5,2024-05-24
20955,8960,2345,4,2024-05-23
20956,667,5856,5,2024-01-23
20957,6513,7295,5,2024-07-25
20958,9728,100,5,2024-07-02
20959,2537,9956,3,2024-04-23
20960,8659,6836,5,2024-04-13
20961,7063,1981,3,2024-08-26
20962,5720,3505,4,2024-06-05
20963,1181,4759,3,2024-11-19
20964,5994,5204,1,2024-03-07
20965,3023,3850,5,2024-10-13
20966,6211,8136,4,2024-04-27
20967,7854,8247,3,2024-06-28
20968,1518,9584,5,2024-10-31
20969,891,5574,1,2024-02-27
20970,1791,1906,4,2024-07-13
20971,9935,7085,4,2024-04-15
20972,4534,8618,4,2024-06-17
20973,8932,3761,2,2024-04-22
20974,8422,9423,3,2024-10-13
20975,3685,4889,2,2024-02-23
20976,6299,3875,1,2024-06-10
20977,4567,1237,4,2024-09-25
20978,6961,8822,5,2024-04-01
20979,5564,323,3,2024-10-06
20980,9469,6148,5,2024-01-20
20981,3306,3877,1,2024-04-04
20982,6901,3871,5,2024-04-18
20983,567,602,1,2024-01-15
20984,9756,8698,3,2024-03-29
20985,8342,3218,5,2024-02-11
20986,2115,3766,2,2024-02-20
20987,9575,2901,2,2024-01-22
20988,3205,2362,2,2024-07-11
20989,7379,9499,3,2024-09-22
20990,4409,9968,3,2024-11-16
20991,4712,5357,3,2024-10-14
20992,3642,537,4,2024-05-23
20993,6304,8393,5,2024-02-25
20994,3219,5438,4,2024-10-20
20995,4682,5381,2,2024-05-23
20996,8468,2946,2,2024-09-21
20997,9698,2980,4,2024-08-23
20998,5630,254,3,2024-07-28
20999,5286,9081,4,2024-05-07
21000,2827,3221,3,2024-11-14
21001,5531,2510,5,2024-04-29
21002,4554,9483,4,2024-11-07
21003,3382,5653,1,2024-07-29
21004,229,9966,2,2024-05-04
21005,8225,7781,1,2024-03-03
21006,5681,4102,3,2024-06-10
21007,5695,6878,2,2024-08-24
21008,321,2531,3,2024-10-14
21009,1156,9122,4,2024-06-12
21010,3011,1272,3,2024-02-04
21011,8271,7549,1,2024-05-03
21012,7891,5290,5,2024-09-08
21013,8498,6173,2,2024-10-21
21014,4276,2060,1,2024-04-06
21015,4719,9382,2,2024-04-10
21016,5808,8326,4,2024-06-30
21017,3439,2028,3,2024-11-08
21018,6416,7489,4,2024-03-23
21019,9116,7388,1,2024-08-22
21020,5468,2812,4,2024-06-04
21021,1076,1304,3,2024-06-13
21022,8056,8031,5,2024-07-19
21023,6697,4627,1,2024-04-16
21024,3233,3521,4,2024-03-03
21025,9988,7561,5,2024-04-29
21026,4837,4387,2,2024-05-27
21027,8324,7012,5,2024-10-07
21028,9096,6675,1,2024-02-02
21029,975,907,3,2024-02-27
21030,5887,5575,4,2024-03-25
21031,225,6658,5,2024-04-18
21032,9193,738,1,2024-08-19
21033,7495,3151,1,2024-07-03
21034,5998,6869,2,2024-03-13
21035,3596,7082,4,2024-10-29
21036,6085,4131,1,2024-02-19
21037,1928,8664,4,2024-08-13
21038,184,7927,1,2024-08-11
21039,8142,5597,2,2024-05-03
21040,488,2142,5,2024-01-10
21041,5313,7346,3,2024-04-27
21042,5427,2319,1,2024-07-01
21043,6751,1904,4,2024-02-18
21044,4026,8797,2,2024-09-17
21045,8982,1228,4,2024-09-28
21046,1076,5385,5,2024-08-17
21047,4061,4128,4,2024-04-16
21048,3600,9054,2,2024-08-22
21049,9803,8102,1,2024-04-06
21050,9943,1624,2,2024-04-19
21051,9963,3150,2,2024-06-10
21052,404,5863,5,2024-09-08
21053,8380,8525,5,2024-02-19
21054,2278,1672,1,2024-08-21
21055,9641,769,4,2024-03-15
21056,5764,9748,1,2024-07-10
21057,9695,2623,5,2024-01-06
21058,4234,4721,1,2024-02-24
21059,4097,697,5,2024-08-20
21060,2043,3380,3,2024-09-27
21061,8563,4318,5,2024-08-20
21062,295,8670,1,2024-07-13
21063,5989,7369,2,2024-05-18
21064,1382,1240,4,2024-02-19
21065,5808,7585,5,2024-01-15
21066,4702,7971,4,2024-01-17
21067,1281,1712,3,2024-02-07
21068,2670,8170,5,2024-05-06
21069,3967,1426,1,2024-04-03
21070,8743,3062,1,2024-04-11
21071,9537,697,3,2024-09-09
21072,9757,2427,1,2024-10-09
21073,8536,8088,3,2024-06-28
21074,8616,6113,5,2024-01-11
21075,3928,4257,2,2024-06-30
21076,905,8381,5,2024-01-28
21077,5293,168,5,2024-03-05
21078,5054,3895,1,2024-04-29
21079,8398,445,2,2024-03-01
21080,1427,5594,2,2024-03-30
21081,9956,4596,3,2024-05-18
21082,2300,3315,2,2024-08-11
21083,7079,1088,5,2024-01-09
21084,1114,2684,5,2024-03-19
21085,8390,6360,5,2024-04-14
21086,934,2533,5,2024-04-22
21087,7113,857,2,2024-09-28
21088,5982,401,5,2024-06-17
21089,2893,6009,3,2024-10-11
21090,9042,9780,3,2024-11-11
21091,7213,1589,4,2024-11-04
21092,7607,8460,4,2024-07-14
21093,4866,7984,4,2024-04-02
21094,9826,4619,2,2024-08-13
21095,3503,4837,1,2024-01-06
21096,4339,9691,4,2024-04-08
21097,8498,9213,2,2024-08-31
21098,3528,6359,4,2024-04-23
21099,5184,1868,5,2024-05-23
21100,2341,8476,2,2024-07-04
21101,472,3612,1,2024-08-23
21102,9299,4085,1,2024-01-18
21103,9463,5132,5,2024-08-20
21104,8335,3745,2,2024-10-14
21105,638,4240,4,2024-05-26
21106,7331,8273,1,2024-04-27
21107,5928,5737,4,2024-02-16
21108,4555,2816,1,2024-09-12
21109,2474,1800,4,2024-06-05
21110,8962,9719,3,2024-03-15
21111,1093,9573,4,2024-02-11
21112,8508,5530,5,2024-10-01
21113,4279,1123,2,2024-06-25
21114,6136,3184,2,2024-11-14
21115,880,4113,3,2024-04-09
21116,1437,9860,5,2024-05-22
21117,2026,6760,3,2024-04-05
21118,543,4519,4,2024-08-30
21119,9457,9607,4,2024-09-18
21120,8611,1946,3,2024-08-29
21121,171,1215,3,2024-01-15
21122,5099,2495,3,2024-09-25
21123,433,9114,1,2024-03-13
21124,4847,4850,3,2024-09-26
21125,881,8798,2,2024-11-18
21126,4293,245,1,2024-03-02
21127,4442,4656,5,2024-06-02
21128,1938,5746,2,2024-08-10
21129,7707,7760,5,2024-01-26
21130,8051,5104,1,2024-04-12
21131,9948,7646,3,2024-10-26
21132,5519,4209,4,2024-07-05
21133,1263,7902,4,2024-03-15
21134,5074,8452,4,2024-08-17
21135,6578,3241,4,2024-02-14
21136,4551,3514,5,2024-01-23
21137,8866,771,1,2024-06-09
21138,6392,7454,5,2024-10-22
21139,9488,9839,2,2024-05-31
21140,300,6633,1,2024-04-15
21141,15,6881,5,2024-07-04
21142,4709,7736,1,2024-09-04
21143,6640,3643,5,2024-01-24
21144,6916,2053,1,2024-06-14
21145,165,5212,3,2024-08-03
21146,6744,9585,5,2024-10-16
21147,5445,1345,3,2024-09-19
21148,9905,3016,4,2024-01-12
21149,7828,2567,3,2024-03-04
21150,1951,332,2,2024-09-29
21151,8304,4481,4,2024-06-22
21152,1027,8152,5,2024-02-14
21153,2329,2146,2,2024-04-09
21154,4362,7033,2,2024-01-01
21155,405,835,1,2024-09-21
21156,9605,7275,4,2024-05-21
21157,1591,6639,2,2024-06-16
21158,1689,781,2,2024-04-02
21159,3744,8294,1,2024-10-22
21160,9412,4424,2,2024-02-03
21161,2047,9540,5,2024-10-12
21162,230,9630,1,2024-08-30
21163,1442,2519,4,2024-09-01
21164,6488,6749,4,2024-08-30
21165,9318,4983,4,2024-07-11
21166,5149,4587,2,2024-03-23
21167,8647,6107,2,2024-10-30
21168,9553,3540,5,2024-02-02
21169,3866,4233,4,2024-11-14
21170,9449,4429,1,2024-10-09
21171,9205,8343,2,2024-06-06
21172,8474,7410,5,2024-06-14
21173,8522,9626,2,2024-09-22
21174,362,5761,1,2024-03-16
21175,8136,8242,5,2024-07-26
21176,1167,3572,3,2024-11-16
21177,1481,4527,2,2024-02-17
21178,7412,969,2,2024-11-09
21179,8270,1733,2,2024-11-18
21180,8067,9952,1,2024-07-04
21181,8327,7678,1,2024-01-30
21182,2391,6493,5,2024-07-14
21183,5220,4998,1,2024-07-18
21184,2169,6900,2,2024-05-07
21185,9196,270,1,2024-05-14
21186,3229,6786,1,2024-10-14
21187,3129,3489,2,2024-05-19
21188,8652,4916,2,2024-04-22
21189,5636,3081,5,2024-11-04
21190,4558,510,1,2024-03-11
21191,6108,2413,3,2024-07-18
21192,9831,6067,2,2024-11-17
21193,4229,1379,5,2024-03-21
21194,5224,6231,4,2024-04-02
21195,2522,7952,2,2024-10-04
21196,30,4892,2,2024-09-16
21197,6514,4610,2,2024-06-30
21198,1148,1367,4,2024-07-10
21199,2587,8001,3,2024-09-18
21200,2738,228,1,2024-05-25
21201,7110,530,1,2024-07-18
21202,717,6916,2,2024-08-09
21203,9595,1590,4,2024-06-28
21204,2509,5300,4,2024-02-19
21205,4362,2343,1,2024-06-10
21206,9116,3305,1,2024-01-07
21207,6906,1483,3,2024-01-29
21208,6680,1823,4,2024-01-02
21209,6489,8654,3,2024-11-11
21210,5435,94,5,2024-05-21
21211,4973,6852,5,2024-06-29
21212,8548,4069,5,2024-04-17
21213,1351,6659,1,2024-03-06
21214,4005,798,3,2024-03-26
21215,5950,9015,2,2024-09-15
21216,4078,5859,1,2024-11-11
21217,2283,4254,1,2024-08-15
21218,2003,1931,3,2024-10-13
21219,1821,3611,5,2024-04-11
21220,9723,4322,3,2024-01-23
21221,4263,4749,2,2024-03-13
21222,7239,4257,2,2024-08-15
21223,8120,3295,5,2024-06-15
21224,742,9701,4,2024-02-18
21225,47,822,5,2024-11-01
21226,399,6705,4,2024-03-20
21227,5269,9839,4,2024-05-27
21228,2567,7511,5,2024-07-07
21229,6103,1996,4,2024-02-28
21230,4349,35,2,2024-11-10
21231,2854,3910,3,2024-05-15
21232,4339,3723,5,2024-09-02
21233,2186,8891,4,2024-03-26
21234,2975,4904,4,2024-10-20
21235,7226,4947,5,2024-01-10
21236,3447,3437,4,2024-05-03
21237,776,5279,4,2024-07-17
21238,3347,4187,2,2024-03-18
21239,117,6611,5,2024-07-12
21240,5793,572,4,2024-11-03
21241,6473,4115,2,2024-01-21
21242,2632,8451,5,2024-06-12
21243,8355,3280,2,2024-06-16
21244,7482,3535,4,2024-09-20
21245,5853,1357,3,2024-07-19
21246,5655,7455,4,2024-09-14
21247,7907,1395,2,2024-09-28
21248,3304,6412,2,2024-03-13
21249,1918,5983,1,2024-05-07
21250,6360,667,2,2024-10-22
21251,9214,1200,3,2024-02-09
21252,6326,3564,1,2024-04-26
21253,9469,2318,2,2024-11-16
21254,5076,4910,5,2024-09-24
21255,3232,9102,1,2024-10-15
21256,9818,6450,5,2024-10-07
21257,5330,1648,3,2024-06-15
21258,1647,7429,1,2024-03-25
21259,3127,4261,5,2024-01-26
21260,3820,8345,3,2024-03-16
21261,7849,6176,4,2024-07-17
21262,2892,4961,3,2024-08-06
21263,9135,5326,4,2024-03-02
21264,2436,600,1,2024-06-24
21265,2117,4526,2,2024-11-02
21266,2879,9395,4,2024-07-16
21267,9057,905,5,2024-03-22
21268,9381,7203,4,2024-06-09
21269,2803,5881,5,2024-10-09
21270,2405,3594,4,2024-06-06
21271,2719,2718,5,2024-05-04
21272,5484,3420,5,2024-05-14
21273,8581,5082,4,2024-06-16
21274,9754,6794,4,2024-05-17
21275,8600,1395,3,2024-03-13
21276,8414,8756,2,2024-10-03
21277,3936,5823,5,2024-05-17
21278,3475,6279,5,2024-06-02
21279,9135,5280,5,2024-02-28
21280,7564,2785,3,2024-05-12
21281,7160,5226,5,2024-03-31
21282,1540,9266,5,2024-04-09
21283,443,2152,3,2024-02-18
21284,5482,7741,4,2024-03-06
21285,5785,7725,1,2024-04-22
21286,6405,104,4,2024-01-20
21287,9003,1041,4,2024-09-21
21288,3554,7836,1,2024-09-13
21289,994,5554,5,2024-03-17
21290,2862,2822,4,2024-09-15
21291,6982,7139,1,2024-05-13
21292,926,9253,4,2024-11-12
21293,1518,6653,1,2024-04-05
21294,7473,9828,1,2024-11-19
21295,9177,7472,2,2024-11-07
21296,8774,8972,5,2024-07-03
21297,1842,3940,2,2024-10-09
21298,1191,2965,1,2024-02-24
21299,2537,9066,1,2024-09-07
21300,5827,8287,3,2024-11-13
21301,2131,2582,3,2024-04-11
21302,7706,1367,2,2024-07-04
21303,4566,5829,2,2024-05-18
21304,4351,1016,5,2024-01-23
21305,6030,9295,1,2024-03-29
21306,7627,2427,5,2024-10-31
21307,7719,7653,4,2024-09-30
21308,5030,6218,4,2024-05-29
21309,552,897,5,2024-05-09
21310,4276,6871,4,2024-01-29
21311,403,3517,1,2024-05-11
21312,3452,1623,2,2024-02-29
21313,4520,8505,5,2024-05-16
21314,5366,5704,3,2024-02-21
21315,6833,399,1,2024-05-13
21316,7672,336,4,2024-03-29
21317,1169,3017,4,2024-03-17
21318,871,8981,1,2024-05-22
21319,1707,5058,1,2024-10-09
21320,983,6871,4,2024-05-06
21321,7777,5091,4,2024-03-03
21322,1193,416,3,2024-02-01
21323,9261,8223,2,2024-06-04
21324,9114,3552,3,2024-09-17
21325,5248,3008,2,2024-02-06
21326,3945,7808,3,2024-09-30
21327,6449,4772,2,2024-08-04
21328,5668,4514,2,2024-04-10
21329,6347,5572,4,2024-10-19
21330,7747,8081,5,2024-01-20
21331,1016,5366,1,2024-11-18
21332,9300,6816,3,2024-05-24
21333,3439,7142,4,2024-04-20
21334,9885,7438,5,2024-07-24
21335,2054,5684,1,2024-09-24
21336,219,8208,5,2024-04-22
21337,9671,5065,2,2024-01-12
21338,104,7363,2,2024-10-02
21339,8530,2513,1,2024-09-30
21340,7673,4977,5,2024-09-03
21341,6459,4459,2,2024-04-05
21342,3292,7403,4,2024-01-10
21343,9132,7817,1,2024-07-27
21344,1659,1959,1,2024-01-05
21345,7149,5820,4,2024-02-08
21346,2805,3880,2,2024-07-14
21347,5801,3072,1,2024-11-11
21348,9407,8259,4,2024-06-05
21349,3526,7459,3,2024-02-09
21350,2017,5763,3,2024-10-15
21351,9696,7922,4,2024-09-28
21352,3984,4684,4,2024-07-26
21353,4260,5189,3,2024-10-10
21354,2168,7707,5,2024-06-16
21355,6605,7670,2,2024-03-15
21356,1123,6470,2,2024-11-07
21357,7443,4771,3,2024-10-03
21358,9077,681,4,2024-08-19
21359,9090,1737,2,2024-10-04
21360,1731,1277,4,2024-07-30
21361,2468,8298,2,2024-04-15
21362,5302,8627,1,2024-05-28
21363,1406,4398,1,2024-10-07
21364,5949,7822,4,2024-05-12
21365,7408,1973,5,2024-10-13
21366,1256,5685,1,2024-02-10
21367,1211,5254,3,2024-09-24
21368,9639,9415,5,2024-09-07
21369,9893,7273,5,2024-09-19
21370,5951,9027,4,2024-01-25
21371,6101,3740,2,2024-08-14
21372,744,8200,2,2024-06-28
21373,5076,5132,5,2024-11-09
21374,2148,1380,5,2024-08-09
21375,871,2387,1,2024-10-23
21376,7636,9603,3,2024-09-11
21377,9358,5496,2,2024-05-01
21378,5564,327,2,2024-06-01
21379,8245,4790,2,2024-05-11
21380,5475,5605,1,2024-02-28
21381,515,9212,3,2024-09-24
21382,3508,7234,2,2024-09-16
21383,2633,1882,1,2024-04-10
21384,534,538,5,2024-05-06
21385,3940,8894,5,2024-11-13
21386,7518,4204,4,2024-04-25
21387,2775,807,5,2024-01-24
21388,9223,4842,2,2024-09-26
21389,4908,5086,3,2024-05-05
21390,260,69,1,2024-04-28
21391,4348,8023,5,2024-06-27
21392,6089,31,2,2024-08-14
21393,3299,9580,1,2024-10-30
21394,3695,4713,1,2024-04-22
21395,179,5219,3,2024-05-25
21396,9439,7902,2,2024-09-28
21397,3811,8728,5,2024-05-23
21398,2623,5307,2,2024-07-07
21399,3030,5622,5,2024-04-29
21400,6148,693,2,2024-02-13
21401,6793,7651,3,2024-05-13
21402,7209,4649,3,2024-07-16
21403,7783,6411,2,2024-05-04
21404,873,2579,4,2024-02-23
21405,315,8168,5,2024-02-23
21406,9145,635,5,2024-02-26
21407,1908,118,4,2024-11-20
21408,1614,3380,1,2024-05-05
21409,3628,7047,5,2024-04-09
21410,5131,3808,3,2024-05-29
21411,8230,6159,3,2024-07-24
21412,2733,6187,4,2024-06-04
21413,2667,6504,1,2024-08-19
21414,5197,2600,2,2024-02-10
21415,6510,4626,4,2024-03-08
21416,2528,4796,2,2024-02-22
21417,8577,7021,3,2024-07-01
21418,3816,5874,5,2024-02-02
21419,7099,8132,2,2024-08-05
21420,4989,2543,2,2024-01-26
21421,6263,6581,4,2024-05-10
21422,6710,7712,2,2024-06-07
21423,5060,3989,1,2024-07-09
21424,7871,827,1,2024-08-04
21425,2722,614,3,2024-07-20
21426,9987,8256,3,2024-03-24
21427,3029,6876,1,2024-10-02
21428,3603,5804,5,2024-04-20
21429,6378,5803,1,2024-07-02
21430,5312,2372,3,2024-10-12
21431,8500,1603,4,2024-04-07
21432,5244,7472,1,2024-06-06
21433,6490,8910,2,2024-07-13
21434,7740,7013,4,2024-01-08
21435,7164,9748,2,2024-10-02
21436,7451,7184,4,2024-08-22
21437,3768,3881,4,2024-05-26
21438,4752,7768,3,2024-06-02
21439,7895,7995,1,2024-07-01
21440,5056,4463,5,2024-08-14
21441,9860,3953,3,2024-08-24
21442,789,9669,1,2024-07-16
21443,3229,3217,2,2024-03-25
21444,7987,3317,3,2024-05-07
21445,9431,5663,2,2024-04-14
21446,397,9613,5,2024-04-28
21447,1102,8648,1,2024-02-25
21448,9783,8336,5,2024-10-28
21449,9956,9640,2,2024-06-07
21450,919,6030,4,2024-06-10
21451,8168,5502,3,2024-05-01
21452,305,7720,2,2024-04-27
21453,5275,6448,4,2024-09-27
21454,5364,7797,4,2024-09-26
21455,3446,3026,1,2024-08-08
21456,528,4952,3,2024-07-16
21457,7156,9705,4,2024-04-01
21458,5708,7925,3,2024-10-30
21459,4911,3193,4,2024-06-11
21460,9909,2058,2,2024-04-25
21461,6164,39,3,2024-11-08
21462,406,4603,1,2024-09-26
21463,9734,974,1,2024-04-15
21464,3382,1124,1,2024-03-25
21465,9548,7155,2,2024-05-24
21466,8310,8821,3,2024-08-08
21467,2942,6187,5,2024-07-21
21468,763,9881,1,2024-04-21
21469,3852,1184,5,2024-10-17
21470,1002,3192,2,2024-07-03
21471,940,6925,4,2024-09-21
21472,4372,6373,2,2024-05-24
21473,2122,6738,5,2024-06-10
21474,6507,9961,5,2024-08-26
21475,8458,1189,2,2024-05-31
21476,1905,8411,4,2024-07-15
21477,3597,5621,4,2024-06-06
21478,5074,2431,5,2024-04-07
21479,4260,4827,5,2024-09-04
21480,6772,2042,4,2024-03-27
21481,6038,9120,3,2024-02-22
21482,6904,8124,1,2024-09-18
21483,685,9896,2,2024-10-22
21484,7149,4047,5,2024-02-08
21485,4481,1178,5,2024-09-11
21486,459,5773,4,2024-05-09
21487,8826,708,4,2024-01-29
21488,9435,9015,4,2024-04-05
21489,1818,8557,2,2024-03-06
21490,134,5353,3,2024-01-15
21491,7344,546,2,2024-02-28
21492,5279,6657,4,2024-10-08
21493,63,1127,2,2024-04-19
21494,2301,8924,1,2024-05-21
21495,2081,8077,2,2024-10-27
21496,2167,1314,2,2024-06-08
21497,7331,9819,1,2024-02-24
21498,549,5081,3,2024-10-03
21499,6465,1263,5,2024-11-17
21500,3527,2442,3,2024-09-22
21501,9088,2351,2,2024-06-04
21502,6824,5094,4,2024-04-26
21503,6267,8543,2,2024-09-26
21504,1341,8195,2,2024-09-22
21505,1639,2821,4,2024-07-04
21506,6937,9173,3,2024-05-26
21507,830,1665,3,2024-07-23
21508,825,1256,2,2024-09-13
21509,1348,2218,5,2024-09-10
21510,5620,6692,5,2024-02-13
21511,7486,6967,2,2024-05-09
21512,9739,1437,3,2024-05-16
21513,5272,2751,2,2024-06-10
21514,4350,82,1,2024-10-07
21515,8260,4434,2,2024-10-05
21516,8634,5609,2,2024-03-09
21517,1678,5204,1,2024-10-05
